match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server1,server,receiver,serve_no,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,distance_difference_p2_p1,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4106,2,5,92,1,0,1,3,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,1,-3,45,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.581,10,134,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4159,2,5,93,1,0,1,3,40,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,45,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-10.417,5,123,B,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4224,2,5,94,1,0,1,3,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.696,10,107,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4290,2,5,95,1,0,1,3,50,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,46,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-25.907,3,118,W,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4328,2,5,96,1,0,1,3,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.455,1,131,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4357,2,5,97,1,0,1,3,40,50,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,46,51,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-31.658,5,129,BW,NCTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4488,2,6,98,1,0,1,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,4,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.408,2,115,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4527,2,6,99,1,0,1,4,0,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.048,1,109,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4555,2,6,100,1,0,1,4,15,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,47,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-21.409,2,91,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4613,2,6,101,1,0,1,4,15,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.783,1,126,W,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4642,2,6,102,1,0,1,4,30,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.623,1,108,B,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4668,2,6,103,1,0,1,4,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,49,54,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.893,10,97,W,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4710,2,6,104,1,0,1,4,40,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,50,54,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.667,3,127,C,NCTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4741,2,6,105,1,0,1,4,50,40,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,51,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.074,1,121,C,NCTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4797,2,7,106,1,0,2,4,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-3,52,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.996,4,118,BC,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4831,2,7,107,1,0,2,4,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,52,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.613,3,128,W,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4866,2,7,108,1,0,2,4,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,52,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.769,3,132,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4901,2,7,109,1,0,2,4,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,52,57,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.44,3,125,W,CTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4935,2,7,110,1,0,2,4,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.1,2,108,W,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,4966,2,7,111,1,0,2,4,30,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,54,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-27.54,8,98,BW,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5038,2,7,112,1,0,2,4,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-3,55,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-32.373,8,115,BC,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5101,2,7,113,1,0,2,4,50,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-37.832,1,120,C,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5132,2,7,114,1,0,2,4,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,55,59,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-43.993,7,130,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5177,2,7,115,1,0,2,4,40,50,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,56,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-46.708,4,124,BW,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5219,2,7,116,1,0,2,4,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,57,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-50.74,6,113,B,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5308,2,7,117,1,0,2,4,50,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-3,58,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-53.881,2,130,BW,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5429,2,8,118,1,0,3,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.368,1,109,W,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5448,2,8,119,1,0,3,4,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-5,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.532,1,91,BW,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5481,2,8,120,1,0,3,4,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-6,61,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-45.292,3,100,B,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5519,2,8,121,1,0,3,4,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-7,62,59,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.057,3,113,C,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5565,2,9,122,1,0,4,4,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-8,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.125,2,130,BC,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5591,2,9,123,1,0,4,4,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,63,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.626,1,125,C,NCTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5617,2,9,124,1,0,4,4,15,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.972,1,106,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5656,2,9,125,1,0,4,4,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,63,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.102,1,123,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5682,2,9,126,1,0,4,4,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,4,63,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.432,3,126,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5788,2,10,127,1,0,4,5,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.918,1,127,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5817,2,10,128,1,0,4,5,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.005,6,119,BC,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5881,2,10,129,1,0,4,5,15,15,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,65,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-39.415,1,91,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5923,2,10,130,1,0,4,5,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.285,7,115,BC,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5963,2,10,131,1,0,4,5,40,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.69,2,114,BW,NCTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,5996,2,10,132,1,0,4,5,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.473,5,119,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6044,2,11,133,1,0,5,5,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,67,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.912,1,111,W,CTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6070,2,11,134,1,0,5,5,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.445,1,132,B,CTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6099,2,11,135,1,0,5,5,0,30,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,68,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12.547,2,105,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6142,2,11,136,1,0,5,5,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.934,3,132,BW,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6195,2,11,137,1,0,5,5,15,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,68,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.448,1,100,BC,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6324,2,12,138,1,0,5,6,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,69,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.554,1,129,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6359,2,12,139,1,0,5,6,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.731,1,98,BW,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6398,2,12,140,1,0,5,6,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-3,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.29,1,122,BC,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6437,2,12,141,1,0,5,6,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,72,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.463,3,129,BC,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6492,2,13,142,1,0,6,6,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.821,15,128,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6551,2,13,143,1,0,6,6,0,1,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.335,1,127,B,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6577,2,13,144,1,0,6,6,1,1,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.728,13,100,BC,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6692,2,13,145,1,0,6,6,2,1,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,74,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.739,1,128,W,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6723,2,13,146,1,0,6,6,2,2,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,74,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.851,1,130,C,CTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6761,2,13,147,1,0,6,6,2,3,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,75,72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-27.103,5,119,BC,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6823,2,13,148,1,0,6,6,3,3,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.43,1,111,W,CTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6865,2,13,149,1,0,6,6,4,3,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.91,1,127,B,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6897,2,13,150,1,0,6,6,4,4,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,76,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-24.422,3,104,B,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6953,2,13,151,1,0,6,6,4,5,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,77,74,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-15.869,5,130,B,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,6992,2,13,152,1,0,6,6,5,5,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,78,74,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-13.107,3,129,BC,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7031,2,13,153,1,0,6,6,6,5,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,78,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-18.337,3,129,W,CTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7105,2,13,154,1,0,6,6,6,6,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,78,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.442,1,128,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7144,2,13,155,1,0,6,6,6,7,1,Carlos Alcaraz,Nicolas Jarry,1,2,3,78,77,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.45,4,122,BC,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7445,3,1,156,1,1,0,0,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,79,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.501,7,96,B,CTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7490,3,1,157,1,1,0,0,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,79,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.519,4,96,B,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7538,3,1,158,1,1,0,0,15,15,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,1,126,C,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7580,3,1,159,1,1,0,0,30,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,80,79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.774,0,,B,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7622,3,1,160,1,1,0,0,30,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.504,1,113,W,CTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7647,3,1,161,1,1,0,0,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,82,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.286,1,113,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7721,3,2,162,1,1,1,0,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-3,83,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.105,8,126,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7768,3,2,163,1,1,1,0,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,83,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.503,1,130,W,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7800,3,2,164,1,1,1,0,15,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,83,81,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.811,3,109,B,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7855,3,2,165,1,1,1,0,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,84,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.657,2,128,BW,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7895,3,2,166,1,1,1,0,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,1,-2,85,81,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-29.021,4,130,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7935,3,2,167,1,1,1,0,40,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,85,82,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-29.587,3,127,W,CTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,7973,3,2,168,1,1,1,0,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,86,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-31.628,2,114,BW,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8018,3,2,169,1,1,1,0,50,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,86,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-51.141,1,130,W,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8048,3,2,170,1,1,1,0,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,86,84,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.13,3,118,BW,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8093,3,2,171,1,1,1,0,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,87,84,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-59.385,0,,B,CTL,
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8148,3,2,172,1,1,1,0,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.376,1,129,C,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8175,3,2,173,1,1,1,0,40,50,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,87,86,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-64.799,5,128,W,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8218,3,3,174,1,1,1,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,88,86,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.774,7,92,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8266,3,3,175,1,1,1,1,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,89,86,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.453,3,114,C,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8296,3,3,176,1,1,1,1,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,89,87,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.396,6,127,C,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8333,3,3,177,1,1,1,1,30,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,2,89,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-46.38,4,95,BW,CTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8379,3,3,178,1,1,1,1,30,30,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,90,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-46.369,3,104,BC,NCTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8427,3,3,179,1,1,1,1,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,91,88,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.753,1,122,W,CTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8566,3,4,180,1,1,2,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-3,92,88,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-26.267,2,108,B,NCTL,ND
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8616,3,4,181,1,1,2,1,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-4,93,88,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-29.294,6,129,BW,CTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8661,3,4,182,1,1,2,1,30,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,93,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-37.643,3,106,B,CTL,D
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,8730,3,4,183,1,1,2,1,30,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,94,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-42.376,2,127,BW,NCTL,D
